time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-23T20:03:38.720Z,38.8168335,-122.8075027,3.13,0.64,md,23.0,40.0,0.006853,0.02,nc,nc73709396,2022-03-23T20:05:13.598Z,"6km NW of The Geysers, CA",earthquake,0.23,0.55,0.06,3.0,automatic,nc,nc
2022-03-23T20:00:49.730Z,38.8269997,-122.7863312,1.16,0.71,md,10.0,113.0,0.01182,0.02,nc,nc73709386,2022-03-23T20:02:27.093Z,"6km W of Cobb, CA",earthquake,0.35,0.53,0.15,2.0,automatic,nc,nc
2022-03-23T19:57:33.670Z,19.1801662445068,-155.430160522461,33.5400009155273,1.71000004,md,24.0,169.0,,0.129999995,hv,hv72960232,2022-03-23T20:00:32.620Z,"5 km ESE of Pāhala, Hawaii",earthquake,0.87,0.829999983,1.05999994,9.0,automatic,hv,hv
2022-03-23T19:40:41.677Z,18.8132,-74.1054,10.0,5.1,mww,,37.0,1.36,0.47,us,us7000gwly,2022-03-23T19:58:59.040Z,"18 km N of Jérémie, Haiti",earthquake,5.6,1.9,0.073,18.0,reviewed,us,us
2022-03-23T18:45:13.050Z,60.2838,-153.0639,129.4,4.7,ml,,,,0.63,ak,ak0223rx1xl8,2022-03-23T20:03:14.588Z,"69 km E of Port Alsworth, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-23T13:47:35.904Z,36.8663,-115.7723,0.0,0.4,ml,7.0,268.64,0.153,0.1294,nn,nn00835868,2022-03-23T20:04:53.347Z,"34 km NNW of Indian Springs, Nevada",earthquake,,0.0,0.15,3.0,reviewed,nn,nn
2022-03-23T13:10:55.365Z,38.2436,-118.3618,14.9,-0.1,ml,6.0,256.53,0.113,0.0337,nn,nn00835867,2022-03-23T19:58:41.184Z,"27 km SW of Mina, Nevada",earthquake,,12.1,0.0,1.0,reviewed,nn,nn
2022-03-23T20:19:30.160Z,38.7794991,-122.767334,1.23,0.82,md,17.0,88.0,0.008853,0.04,nc,nc73709401,2022-03-23T20:21:08.252Z,"1km WNW of The Geysers, CA",earthquake,0.25,0.48,0.09,4.0,automatic,nc,nc
2022-03-23T19:57:07.922Z,66.3938,-147.5253,1.0,1.8,ml,,,,1.05,ak,ak0223rxpxef,2022-03-23T20:39:21.376Z,"6 km WNW of Beaver, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-23T20:40:22.240Z,19.2059993743896,-155.423828125,31.7399997711182,2.48,ml,43.0,142.0,,0.150000006,hv,hv72960272,2022-03-23T20:45:53.960Z,"5 km E of Pāhala, Hawaii",earthquake,0.65,0.860000014,4.62,4.0,automatic,hv,hv
2022-03-23T20:15:16.120Z,40.7421667,-111.9423333,6.45,0.72,md,7.0,97.0,0.06772,0.11,uu,uu60486807,2022-03-23T20:39:53.770Z,"4 km WSW of Salt Lake City, Utah",earthquake,0.43,1.11,0.268,4.0,reviewed,uu,uu
2022-03-23T19:50:46.280Z,44.3488333,-114.7778333,8.34,1.78,ml,8.0,119.0,0.531,0.25,mb,mb80541314,2022-03-23T20:42:18.230Z,southern Idaho,earthquake,0.69,1.7,0.136,7.0,reviewed,mb,mb
2022-03-23T20:48:17.960Z,33.3853333,-116.8793333,5.98,1.01,ml,23.0,92.0,0.03458,0.35,ci,ci39975799,2022-03-23T20:51:57.938Z,"4km NNW of Palomar Observatory, CA",earthquake,0.83,1.71,0.149,18.0,automatic,ci,ci
2022-03-23T20:47:30.901Z,-23.4877,-175.0958,10.0,5.5,mww,,88.0,6.283,1.29,us,us7000gwpf,2022-03-23T21:07:31.040Z,"239 km S of ‘Ohonua, Tonga",earthquake,7.6,1.7,0.098,10.0,reviewed,us,us
2022-03-23T20:06:26.780Z,46.0166667,-112.4583333,-2.0,1.94,ml,16.0,115.0,0.067,0.09,mb,mb80541319,2022-03-23T20:56:12.010Z,"6 km ENE of Butte, Montana",quarry blast,0.36,31.61,0.211,12.0,reviewed,mb,mb
2022-03-23T21:14:02.040Z,32.6295,-116.4573333,6.43,1.51,ml,9.0,198.0,0.1881,0.19,ci,ci39975831,2022-03-23T21:17:39.201Z,"3km NNE of Campo, CA",earthquake,0.97,2.76,0.156,19.0,automatic,ci,ci
2022-03-23T21:19:34.585Z,63.2434,-151.0709,16.0,1.0,ml,,,,0.5,ak,ak0223ryoph2,2022-03-23T21:21:57.039Z,"46 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-23T21:06:09.095Z,-8.5746,-80.2055,10.0,4.3,mb,,153.0,4.738,1.19,us,us7000gwpk,2022-03-23T21:23:37.040Z,"126 km WSW of Santiago de Cao, Peru",earthquake,7.1,2.0,0.16,11.0,reviewed,us,us
2022-03-23T21:33:11.310Z,33.435,-116.6191667,5.19,1.11,ml,47.0,39.0,0.06121,0.17,ci,ci39975895,2022-03-23T21:36:48.777Z,"14km SSE of Anza, CA",earthquake,0.17,0.52,0.13,26.0,automatic,ci,ci
2022-03-23T21:33:07.470Z,33.2270012,-116.5830002,13.22,1.16,ml,13.0,83.0,0.1256,0.21,ci,ci39975903,2022-03-23T21:35:16.970Z,"8km SE of Warner Springs, CA",earthquake,0.58,1.54,0.542,4.0,automatic,ci,ci
2022-03-23T20:07:11.905Z,14.1784,119.4106,10.0,4.6,mb,,105.0,8.989,0.43,us,us7000gwmn,2022-03-23T21:40:08.040Z,"76 km WNW of Cabra, Philippines",earthquake,9.6,1.9,0.076,55.0,reviewed,us,us
2022-03-23T21:48:34.770Z,33.2196667,-116.7346667,11.29,0.68,ml,18.0,62.0,0.07607,0.19,ci,ci39975927,2022-03-23T21:52:29.070Z,"4km SE of Lake Henshaw, CA",earthquake,0.4,0.85,0.135,10.0,automatic,ci,ci
2022-03-23T20:45:27.933Z,23.4056,121.5514,10.0,4.7,mb,,72.0,0.234,0.56,us,us7000gwpd,2022-03-23T21:54:12.040Z,"63 km S of Hualien City, Taiwan",earthquake,2.1,1.8,0.076,53.0,reviewed,us,us
2022-03-23T15:19:53.202Z,-19.4859,-69.3216,102.44,4.2,mwr,,100.0,0.217,0.82,us,us6000h6xt,2022-03-23T21:56:37.040Z,"118 km NE of Iquique, Chile",earthquake,5.7,1.6,0.075,17.0,reviewed,us,us
2022-03-23T22:20:27.270Z,38.8411674,-122.878334,2.6,1.09,md,15.0,139.0,0.004962,0.02,nc,nc73709421,2022-03-23T22:22:00.859Z,"13km ENE of Cloverdale, CA",earthquake,0.28,0.55,0.17,4.0,automatic,nc,nc
2022-03-23T21:57:00.306Z,-15.1313,167.3797,112.89,5.9,mww,,33.0,0.357,0.97,us,us7000gwpw,2022-03-23T22:19:07.728Z,"34 km ESE of Port-Olry, Vanuatu",earthquake,8.6,3.3,0.05,38.0,reviewed,us,us
2022-03-23T21:11:28.280Z,40.4088333,-122.1858333,26.16,1.84,md,16.0,61.0,0.1069,0.15,nc,nc73709411,2022-03-23T22:24:11.188Z,"10km ESE of Anderson, CA",earthquake,0.69,0.85,0.203,17.0,reviewed,nc,nc
2022-03-23T16:36:04.306Z,-24.3474,-69.685,111.72,4.2,mb,,74.0,0.711,0.98,us,us6000h6y7,2022-03-23T22:15:13.040Z,"105 km SE of Antofagasta, Chile",earthquake,7.0,11.2,0.372,2.0,reviewed,us,us
2022-03-23T14:41:16.190Z,19.452,-155.016666666667,40.68,2.13,md,36.0,83.0,,0.13,hv,hv72960002,2022-03-23T22:14:26.920Z,"8 km SSW of Ainaloa, Hawaii",earthquake,0.63,0.41,0.0723917090812878,18.0,reviewed,hv,hv
2022-03-23T20:03:20.010Z,38.7581667,-122.8531667,5.07,0.7,md,29.0,199.0,0.0118,0.07,nc,nc73709391,2022-03-23T22:26:24.889Z,"9km WSW of The Geysers, CA",earthquake,0.29,0.2,0.227,7.0,reviewed,nc,nc
2022-03-23T19:45:56.070Z,35.882,-117.678,5.34,0.49,ml,12.0,86.0,0.06948,0.09,ci,ci39975735,2022-03-23T22:34:25.734Z,"22km ESE of Little Lake, CA",earthquake,0.18,0.68,0.151,4.0,reviewed,ci,ci
2022-03-23T22:39:31.230Z,35.507,-118.393837,3.79,1.83,ml,37.0,66.0,0.1686,0.14,ci,ci39976111,2022-03-23T22:41:36.772Z,"13km SE of Bodfish, CA",earthquake,0.23,0.82,0.288,20.0,automatic,ci,ci
2022-03-23T21:26:08.310Z,35.6825,-117.4406667,2.8,0.09,ml,6.0,178.0,0.09738,0.04,ci,ci39975863,2022-03-23T22:38:46.690Z,"10km SSW of Searles Valley, CA",earthquake,0.92,0.59,0.057,2.0,reviewed,ci,ci
2022-03-23T20:55:39.350Z,36.5693333,-117.99,10.23,1.16,ml,8.0,179.0,0.1482,0.13,ci,ci39975807,2022-03-23T22:36:34.733Z,"8km ESE of Lone Pine, CA",earthquake,0.52,1.06,0.119,4.0,reviewed,ci,ci
2022-03-23T22:20:37.500Z,17.8045,-66.8816666666667,7.48,2.82,md,26.0,237.0,,0.19,pr,pr71341638,2022-03-23T22:47:54.830Z,"18 km S of Guánica, Puerto Rico",earthquake,0.89,1.32,0.157250342617708,14.0,reviewed,pr,pr
2022-03-23T22:21:44.830Z,44.6655,-110.6676667,6.12,0.3,md,10.0,88.0,0.04792,0.14,uu,uu60486822,2022-03-23T22:53:16.180Z,"34 km E of West Yellowstone, Montana",earthquake,0.51,1.11,0.258,4.0,reviewed,uu,uu
2022-03-23T23:01:16.664Z,63.1847,-149.3015,78.1,1.2,ml,,,,0.84,ak,ak0223rzroe8,2022-03-23T23:04:09.412Z,"29 km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-03-23T22:53:27.808Z,26.7934,126.402,10.0,5.1,mww,,54.0,1.672,0.67,us,us7000gwq4,2022-03-23T23:08:21.040Z,"142 km WNW of Naha, Japan",earthquake,6.4,1.9,0.071,19.0,reviewed,us,us
2022-03-23T22:05:29.630Z,35.9921667,-117.2948333,3.16,1.13,ml,14.0,155.0,0.1014,0.1,ci,ci39975991,2022-03-23T23:16:54.710Z,"26km NNE of Trona, CA",earthquake,0.27,0.67,0.119,7.0,reviewed,ci,ci
2022-03-23T23:09:25.400Z,17.9983333333333,-66.8458333333333,16.4,2.17,md,6.0,161.0,,0.06,pr,pr71341658,2022-03-23T23:22:31.460Z,"2 km W of Indios, Puerto Rico",earthquake,2.53,0.93,0.244034534112113,5.0,reviewed,pr,pr
2022-03-23T22:41:23.700Z,35.4876667,-118.176,8.8,0.35,ml,7.0,100.0,0.05687,0.04,ci,ci37404964,2022-03-23T23:27:50.262Z,"30km ESE of Lake Isabella, CA",earthquake,0.17,0.33,0.149,5.0,reviewed,ci,ci
2022-03-23T22:41:08.530Z,35.6775,-117.5321667,8.12,0.08,ml,6.0,152.0,0.1072,0.04,ci,ci39976135,2022-03-23T23:25:08.086Z,"14km ENE of Ridgecrest, CA",earthquake,0.34,0.73,0.04,2.0,reviewed,ci,ci
2022-03-23T23:06:41.346Z,37.8983,142.1977,43.66,4.5,mb,,158.0,3.017,1.08,us,us7000gwq8,2022-03-23T23:30:31.040Z,"97 km SE of Ishinomaki, Japan",earthquake,6.6,8.7,0.118,21.0,reviewed,us,us
2022-03-23T23:37:45.730Z,34.2411667,-118.44,14.32,1.27,ml,20.0,63.0,0.05208,0.17,ci,ci39976191,2022-03-23T23:41:30.763Z,"2km NNE of Panorama City, CA",earthquake,0.42,0.68,0.228,33.0,automatic,ci,ci
2022-03-23T23:37:03.217Z,64.934,-147.3426,1.4,1.6,ml,,,,0.39,ak,ak0223rzzd42,2022-03-23T23:40:46.425Z,"13 km ESE of Fox, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-23T23:44:27.079Z,38.1403,-117.9998,3.0,0.9,ml,9.0,141.05,0.032,0.0428,nn,nn00835898,2022-03-23T23:48:27.520Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.44,5.0,automatic,nn,nn
2022-03-23T23:15:59.034Z,-23.6309,-175.2957,10.0,5.0,mb,,116.0,6.081,1.33,us,us7000gwqb,2022-03-23T23:45:54.040Z,"256 km S of ‘Ohonua, Tonga",earthquake,5.5,1.7,0.1,32.0,reviewed,us,us
